,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,AfterWW2,Age,logPrice,PriceRange
316,613,614,20,RL,70.0,8402,2,0.0,1,4,4,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,1.0,5.0,206,1.0,0,914,1120,GasA,5,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,3,6,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,30,0,0,0,0,0.0,0.0,Missing,0,12,2007,New,Partial,147000,2240,30,1.0,1,0,1,0,0,1,0,1,0,11.898187865760873,Low
317,1045,1046,20,RL,65.5,13680,2,0.0,2,4,4,CulDSac,3,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,5,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,3,8,6,1,4.0,Attchd,1955.0,1.0,2,452,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,139600,1733,0,2.0,0,1,0,0,0,0,1,1,54,11.84653646931041,Low
318,5,6,50,RL,85.0,14115,2,0.0,2,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Wood,4.0,3,1.0,6.0,732,1.0,0,64,796,GasA,5,Y,SBrkr,796,566,0,1362,1,0,1,1,1,1,3,5,8,0,0.0,Attchd,1993.0,1.0,2,480,3.0,3.0,3,40,30,0,320,0,0,0.0,4.0,Shed,700,10,2009,WD,Normal,143000,2158,350,2.5,1,1,1,0,1,0,1,1,14,11.870599909242046,Low
319,246,247,190,RM,69.0,9142,2,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,2,Stone,2.0,3,1.0,1.0,0,1.0,0,1020,1020,GasA,4,N,FuseP,908,1020,0,1928,0,0,2,0,4,2,2,9,8,0,0.0,Detchd,1910.0,1.0,1,440,1.0,1.0,3,0,60,112,0,0,0,0.0,0.0,Missing,0,4,2006,WD,Normal,137000,2948,172,2.0,1,1,1,0,1,0,1,0,56,11.827736204810266,Low
320,1151,1152,20,RL,134.0,17755,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3.0,3,1.0,4.0,176,1.0,0,1290,1466,GasA,3,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,2,6,8,2,4.0,Attchd,1959.0,3.0,2,528,3.0,3.0,3,0,140,0,0,100,0,0.0,0.0,Missing,0,11,2006,WD,Normal,149900,2932,240,1.5,1,1,1,0,0,0,1,1,47,11.917723684090689,Low
321,916,917,20,C (all),50.0,9000,2,0.0,1,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3,3.0,4.0,50,1.0,0,430,480,GasA,3,N,FuseA,480,0,0,480,1,0,0,0,1,1,3,4,8,0,0.0,Detchd,1958.0,1.0,1,308,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,10,2006,WD,Abnorml,35311,960,0,1.0,1,1,0,0,1,0,1,1,56,10.47194980911048,Low
322,1130,1131,50,RL,65.0,7804,2,0.0,1,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3.0,3,1.0,4.0,622,1.0,0,500,1122,GasA,3,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,4,7,6,2,3.0,Detchd,1981.0,1.0,2,576,3.0,3.0,3,431,44,0,0,0,0,0.0,4.0,Missing,0,12,2009,WD,Normal,135000,3103,44,3.0,1,1,1,0,1,0,1,0,59,11.813030057420569,Low
323,1380,1381,30,RL,45.0,8212,2,1.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3.0,2,1.0,3.0,203,1.0,0,661,864,GasA,3,N,FuseF,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0.0,Detchd,1938.0,1.0,1,200,3.0,2.0,3,0,0,96,0,0,0,0.0,0.0,Missing,0,6,2010,WD,Normal,58500,1728,96,2.0,1,1,1,0,1,0,1,0,60,10.976782033219948,Low
324,812,813,20,C (all),66.0,8712,1,0.0,1,3,4,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3.0,3,3.0,1.0,0,1.0,0,540,540,GasA,3,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,0.0,Basment,1952.0,1.0,2,504,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,Shed,54,6,2010,WD,Alloca,55993,1584,0,1.0,1,1,0,0,0,0,1,1,58,10.932981961904137,Low
325,951,952,20,RH,60.0,7800,2,0.0,1,4,4,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,641,1.0,0,187,828,GasA,4,Y,SBrkr,965,0,0,965,1,0,1,0,3,1,3,6,8,0,0.0,Detchd,1979.0,1.0,1,300,3.0,3.0,3,421,0,0,0,0,0,0.0,4.0,Missing,0,7,2006,WD,Abnorml,119900,1793,0,2.0,1,1,0,0,0,0,1,1,41,11.694413341015606,Low
326,778,779,90,RH,60.0,8400,2,0.0,1,4,4,Inside,3,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3,3,Slab,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,3,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,3,10,8,2,3.0,Detchd,1977.0,1.0,2,630,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,10,2007,WD,Normal,144000,2020,0,2.0,0,1,0,0,0,0,1,1,30,11.877568578558137,Low
327,1438,1439,20,RM,90.0,7407,2,0.0,1,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,6.0,600,1.0,0,312,912,GasA,3,Y,FuseA,1236,0,0,1236,1,0,1,0,2,1,3,6,8,0,0.0,Attchd,1957.0,1.0,2,923,3.0,3.0,3,0,158,158,0,0,0,0.0,4.0,Missing,0,4,2010,WD,Normal,149700,2148,316,2.0,1,1,1,0,1,0,1,1,14,11.916388570407719,Low
328,1393,1394,190,RM,60.0,10800,2,2.0,1,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2.0,3,1.0,1.0,0,1.0,0,482,482,GasA,5,N,SBrkr,1221,691,0,1912,0,0,2,0,3,2,3,7,8,1,3.0,Detchd,2003.0,1.0,2,672,4.0,3.0,3,0,25,212,0,0,0,0.0,0.0,Missing,0,4,2008,WD,Normal,163000,2394,237,2.0,1,1,1,0,1,0,1,0,8,12.0015054797889,Low
329,1387,1388,50,RM,60.0,8520,2,1.0,1,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3.0,3,1.0,3.0,168,2.0,546,0,714,GasW,3,N,SBrkr,1664,862,0,2526,0,0,2,0,5,1,4,10,8,1,4.0,Detchd,1916.0,1.0,1,216,3.0,3.0,3,88,15,0,0,0,0,0.0,3.0,Missing,0,8,2007,CWD,Family,136000,3240,15,2.0,1,1,1,0,1,0,1,0,57,11.820410164718187,Low
330,1328,1329,50,RM,60.0,10440,2,1.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4.0,3,1.0,2.0,493,1.0,0,1017,1510,GasW,5,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,3.0,Detchd,1920.0,1.0,2,520,2.0,3.0,3,0,547,0,0,480,0,0.0,4.0,Shed,1150,6,2008,WD,Normal,256000,4302,1027,2.0,1,1,1,0,1,0,1,0,58,12.4529327234617,Low
331,1248,1249,75,RM,60.0,9600,2,1.0,1,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,4.0,3,1.0,3.0,319,1.0,0,416,735,OthW,2,N,SBrkr,1134,924,0,2058,0,0,1,1,3,1,3,8,8,1,4.0,Detchd,1950.0,1.0,2,396,2.0,2.0,2,0,0,259,0,0,0,0.0,0.0,Missing,0,4,2008,WD,Normal,129500,2793,259,1.5,1,1,1,0,1,0,1,0,58,11.771436160121727,Low
332,1179,1180,20,RL,77.0,8335,2,0.0,1,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,4,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,6,1,4.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0,36,190,0,0,0,0.0,0.0,Missing,0,4,2006,WD,Normal,93000,1124,226,1.0,0,0,1,0,0,0,1,1,52,11.440354772135393,Low
333,1185,1186,50,RL,60.0,9738,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3.0,3,1.0,4.0,392,1.0,0,392,784,GasA,4,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,3,7,8,0,0.0,Attchd,1965.0,1.0,1,392,3.0,3.0,3,0,0,236,0,0,0,0.0,0.0,Missing,0,3,2006,WD,Normal,104900,2005,236,2.0,1,1,1,0,1,0,1,0,56,11.560762794384386,Low
334,1257,1258,30,RL,56.0,4060,2,0.0,1,4,4,Corner,3,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2.0,3,1.0,1.0,0,1.0,0,864,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3,4,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,96,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,99900,1728,96,1.0,1,0,1,0,1,0,1,0,59,11.511924964636645,Low
335,1294,1295,20,RL,60.0,8172,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,167,1.0,0,697,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0.0,Detchd,1957.0,1.0,2,572,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2006,WD,Normal,115000,1728,0,2.0,1,1,0,0,1,0,1,1,16,11.652687407345386,Low
336,1377,1378,50,RL,60.0,10998,2,1.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,1.0,2.0,408,4.0,420,156,984,GasA,5,Y,SBrkr,984,620,0,1604,0,0,2,0,3,1,3,6,6,0,0.0,Detchd,1977.0,1.0,2,660,3.0,3.0,3,0,68,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,117000,2588,68,2.0,1,1,1,0,1,0,1,0,49,11.669929213779893,Low
337,1123,1124,20,RL,50.0,9405,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,CBlock,3.0,3,1.0,1.0,0,1.0,0,698,698,GasA,5,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,3,4,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,200,0,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,118000,1396,200,1.5,1,0,1,0,1,0,1,1,1,11.6784399034478,Low
338,1459,1460,20,RL,75.0,9937,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,3.0,3,1.0,4.0,830,2.0,290,136,1256,GasA,4,Y,SBrkr,1256,0,0,1256,1,0,1,1,3,1,3,6,8,0,0.0,Attchd,1965.0,3.0,1,276,3.0,3.0,3,736,68,0,0,0,0,0.0,0.0,Missing,0,6,2008,WD,Normal,147500,2512,68,2.5,1,1,1,0,0,0,1,1,43,11.90158345476201,Low
339,1072,1073,50,RL,50.0,7585,2,0.0,1,4,4,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,2,2.0,1.0,0,1.0,0,810,810,GasA,2,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,3,7,8,1,3.0,Detchd,1954.0,1.0,1,280,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,Missing,0,8,2006,WD,Normal,91500,2266,0,2.5,1,1,0,0,1,0,1,1,56,11.424094251263615,Low
340,1100,1101,30,RL,60.0,8400,2,0.0,1,3,4,Inside,3,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,2,1.0,3.0,290,1.0,0,0,290,GasA,3,N,FuseF,438,0,0,438,0,0,1,0,1,1,2,3,8,0,0.0,Detchd,1930.0,1.0,1,246,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,Missing,0,1,2009,WD,Normal,60000,728,0,1.0,1,1,0,0,1,0,1,0,59,11.002099841204238,Low
341,607,608,20,RL,78.0,7800,2,0.0,1,3,4,Inside,2,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,4,1.0,6.0,603,1.0,0,293,896,GasA,5,Y,SBrkr,1112,896,0,2008,1,0,3,0,3,1,5,8,8,0,0.0,Attchd,1948.0,1.0,1,230,3.0,3.0,3,103,0,0,0,0,0,0.0,0.0,Missing,0,8,2006,WD,Normal,225000,2904,0,4.0,1,1,0,0,1,0,1,1,4,12.323855681186556,Low
342,638,639,30,RL,67.0,8777,2,0.0,1,4,4,Inside,3,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2.0,3,1.0,1.0,0,1.0,0,796,796,GasA,4,Y,FuseA,796,0,0,796,0,0,1,0,2,1,3,4,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,2,328,0,164,0,0,0,0.0,4.0,Missing,0,5,2008,WD,Normal,85000,1592,164,1.0,1,0,1,0,1,0,1,0,58,11.350406535472453,Low
343,659,660,20,RL,75.0,9937,2,0.0,1,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3.0,3,1.0,4.0,637,1.0,0,849,1486,GasA,5,Y,SBrkr,1486,0,0,1486,1,0,1,0,3,1,3,7,8,0,0.0,Detchd,1968.0,3.0,2,480,3.0,3.0,3,0,0,0,0,0,0,0.0,4.0,Missing,0,3,2009,WD,Normal,167000,2972,0,2.0,1,1,0,0,1,0,1,1,10,12.025749091398893,Low
344,697,698,20,RL,57.0,6420,2,0.0,2,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,5.0,4,2.0,2.0,210,5.0,551,219,980,GasA,2,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,3,6,8,0,0.0,Detchd,1952.0,1.0,1,308,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,9,2006,WD,Normal,123500,2128,0,1.5,1,1,0,0,0,0,1,1,54,11.72399643505017,Low
345,738,739,90,RL,60.0,10800,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,4,4.0,6.0,1200,1.0,0,0,1200,GasA,3,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,3,5,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,120,0,0,0,0,0,0.0,0.0,Missing,0,3,2009,WD,Alloca,179000,2400,0,6.0,1,0,0,0,1,0,1,1,21,12.095141084822894,Low
346,814,815,50,RL,45.0,8248,2,1.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3.0,3,1.0,1.0,0,1.0,0,686,686,GasW,4,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,0.0,Detchd,1955.0,1.0,1,280,3.0,3.0,2,207,0,96,0,0,0,0.0,0.0,Missing,0,7,2006,WD,Normal,116000,1936,96,2.0,1,1,1,0,1,0,1,0,56,11.6613454700885,Low
347,839,840,50,RL,70.0,11767,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,352,1.0,0,416,768,GasA,5,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,8,0,0.0,Detchd,1946.0,1.0,1,240,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,5,2008,WD,Normal,130500,1968,0,1.0,1,1,0,0,1,0,1,1,13,11.779128505744884,Low
348,880,881,20,RL,60.0,7024,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5.0,4,1.0,5.0,980,1.0,0,110,1090,GasA,4,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,3,5,8,0,0.0,Attchd,2005.0,3.0,2,450,3.0,3.0,3,0,49,0,0,0,0,0.0,0.0,Missing,0,6,2007,WD,Normal,157000,2180,49,2.5,1,1,1,0,1,1,1,1,1,11.964001084330445,Low
349,887,888,50,RL,59.0,16466,2,0.0,2,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3.0,3,1.0,1.0,0,1.0,0,816,816,GasA,3,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,3,8,8,0,0.0,Attchd,1955.0,1.0,1,300,3.0,3.0,3,121,0,0,0,265,0,0.0,0.0,Missing,0,4,2008,WD,Normal,135500,2209,265,1.5,1,1,1,0,0,0,1,1,53,11.816726919301894,Low
350,921,922,90,RL,67.0,8777,2,0.0,1,4,4,Inside,3,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,1084,1.0,0,188,1272,GasA,4,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,9,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0,70,0,0,0,0,0.0,5.0,Missing,0,9,2008,WD,Normal,145900,3472,70,5.0,1,0,1,0,1,0,1,0,5,11.890676734510874,Low
351,985,986,190,RL,68.0,10880,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,5.0,1040,1.0,0,124,1164,GasW,3,N,SBrkr,1164,0,0,1164,1,0,1,0,3,1,3,5,8,0,0.0,Detchd,1950.0,1.0,1,240,3.0,3.0,3,0,48,0,0,0,0,0.0,0.0,Missing,0,8,2008,ConLD,Normal,125000,2328,48,2.0,1,1,1,0,0,0,1,1,58,11.736069016284436,Low
352,1011,1012,90,RL,75.0,9825,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,0.0,3,3,CBlock,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,3,N,SBrkr,1664,0,0,1664,0,0,2,0,4,2,3,8,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,5,2010,WD,Normal,100000,1664,0,2.0,0,0,0,0,0,0,1,1,45,11.512925464970227,Low
353,1326,1327,30,RH,70.0,4270,2,0.0,1,3,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3,1.0,3.0,544,1.0,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,0,286,0,0,0,0.0,0.0,Missing,0,5,2007,WD,Normal,79000,1318,286,1.0,1,0,1,0,1,0,1,0,1,11.277203131449161,Low
354,1053,1054,20,RL,68.0,8562,2,0.0,1,4,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,3,3,CBlock,3.0,3,3.0,3.0,383,1.0,0,833,1216,GasA,5,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,3,7,6,1,4.0,Basment,1957.0,1.0,1,364,3.0,3.0,3,116,78,0,0,0,0,0.0,0.0,Missing,0,5,2010,WD,Normal,144500,2742,78,1.0,1,1,1,0,1,0,1,1,8,11.881034786534624,Low
355,1216,1217,90,RM,68.0,8930,2,0.0,1,4,4,Inside,3,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0.0,0,0.0,0.0,0,0.0,0,0,0,GasA,3,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,3,8,8,0,0.0,Attchd,1978.0,1.0,2,539,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,112000,1902,0,2.0,0,1,0,0,0,0,1,1,32,11.626254150277234,Low
356,1404,1405,50,RL,60.0,10410,2,1.0,1,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,672,672,GasA,3,Y,SBrkr,694,520,0,1214,0,0,1,0,3,1,3,6,8,0,0.0,Detchd,1998.0,1.0,3,936,3.0,3.0,3,216,0,160,0,0,0,0.0,4.0,Missing,0,1,2006,WD,Family,105000,1886,160,1.0,1,1,1,0,1,0,1,0,56,11.561715629139659,Low
357,1186,1187,190,RL,107.0,10615,2,0.0,2,3,4,Corner,2,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2.0,3,2.0,4.0,440,1.0,0,538,978,GasA,3,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,3,7,8,0,0.0,CarPort,1920.0,1.0,2,420,2.0,2.0,3,0,74,0,0,0,0,0.0,0.0,Missing,0,8,2009,WD,Abnorml,95000,2677,74,3.0,1,1,1,0,1,0,1,0,39,11.461632170582678,Low
358,998,999,30,RM,60.0,9786,2,0.0,1,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2,1.0,1.0,0,1.0,0,1007,1007,GasA,2,N,SBrkr,1077,0,0,1077,0,0,1,0,3,1,3,6,8,1,4.0,Detchd,1922.0,1.0,1,210,3.0,2.0,2,0,100,48,0,0,0,0.0,0.0,Missing,0,5,2006,WD,Normal,91000,2084,148,1.0,1,1,1,0,1,0,1,0,56,11.418614785498988,Low
359,1177,1178,50,RM,60.0,3950,2,1.0,1,3,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,468,1.0,0,350,818,GasA,3,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,3,5,8,0,0.0,Detchd,1926.0,1.0,1,210,3.0,3.0,1,0,0,116,0,0,0,0.0,0.0,Missing,0,12,2009,WD,Normal,115000,2042,116,1.0,1,1,1,0,1,0,1,0,5,11.652687407345386,Low
360,883,884,75,RL,60.0,6204,2,0.0,1,3,4,Inside,3,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3.0,2,1.0,1.0,0,1.0,0,795,795,GasA,3,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,3,10,8,0,0.0,Detchd,1997.0,1.0,1,440,3.0,4.0,3,0,188,0,0,0,0,0.0,0.0,Missing,0,3,2006,WD,Normal,118500,3025,188,2.0,1,1,1,0,1,0,1,0,56,11.682668239557323,Low
361,986,987,50,RM,59.0,5310,2,0.0,1,4,4,Corner,3,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,2,1.0,1.0,0,1.0,0,485,485,GasA,4,Y,SBrkr,1001,634,0,1635,0,0,1,0,2,1,4,5,8,0,0.0,Attchd,1950.0,1.0,1,255,2.0,3.0,3,394,0,0,0,0,0,0.0,0.0,Missing,0,6,2006,WD,Normal,117000,2120,0,1.0,1,1,0,0,1,0,1,0,3,11.669929213779893,Low
